cig;data_pubblicazione;importo_lotto;flag_quote_deroga;quota_femminile;quota_giovani;cod_mot_deroga;motivo_deroga;flag_misure_premiali;codice_mis_prem;misura_premiale
A061730F75;2024-03-19;9966.84;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A0618DF325;2024-03-19;4995.46;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A0618DF325;2024-03-19;4995.46;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A0618DF325;2024-03-19;4995.46;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A061C84514;2024-03-19;1522917.51;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A061C84514;2024-03-19;1522917.51;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A061C84514;2024-03-19;1522917.51;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A061D05F85;2024-03-19;3292.25;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A061D05F85;2024-03-19;3292.25;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A061D05F85;2024-03-19;3292.25;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A06233E21F;2024-03-19;397432.68;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A06233E21F;2024-03-19;397432.68;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A06233E21F;2024-03-19;397432.68;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A0628760A0;2024-03-19;29778.35;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A0628760A0;2024-03-19;29778.35;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A0628760A0;2024-03-19;29778.35;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A062A5A009;2024-03-19;1540478.13;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A062A5A009;2024-03-19;1540478.13;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A062A5A009;2024-03-19;1540478.13;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A062D25E0E;2024-03-19;10138.02;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A062D25E0E;2024-03-19;10138.02;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A062D25E0E;2024-03-19;10138.02;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A062FAE5A3;2024-03-19;1513353.59;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A062FAE5A3;2024-03-19;1513353.59;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A062FAE5A3;2024-03-19;1513353.59;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A06305E6E0;2024-03-19;2225.4;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A06305E6E0;2024-03-19;2225.4;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A06305E6E0;2024-03-19;2225.4;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A06317906C;2024-03-19;1601067.45;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A06317906C;2024-03-19;1601067.45;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A06317906C;2024-03-19;1601067.45;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A0631A7660;2024-03-19;3971.71;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A0631A7660;2024-03-19;3971.71;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A0631A7660;2024-03-19;3971.71;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A0633D63AE;2024-03-19;4134.9;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A0633D63AE;2024-03-19;4134.9;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A0633D63AE;2024-03-19;4134.9;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A0634D23A3;2024-03-19;4148.35;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A0634D23A3;2024-03-19;4148.35;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A0634D23A3;2024-03-19;4148.35;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A0634DCBE1;2024-03-19;4148.35;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A0634DCBE1;2024-03-19;4148.35;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A0634DCBE1;2024-03-19;4148.35;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A0636D8F17;2024-03-19;1124.22;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A0636D8F17;2024-03-19;1124.22;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A0636D8F17;2024-03-19;1124.22;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A0636FFF46;2024-03-19;1124.22;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A0636FFF46;2024-03-19;1124.22;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A0636FFF46;2024-03-19;1124.22;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A06379D1AD;2024-03-19;4148.35;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A06379D1AD;2024-03-19;4148.35;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A06379D1AD;2024-03-19;4148.35;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A0637A79EB;2024-03-19;2262.74;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A0637A79EB;2024-03-19;2262.74;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A0637A79EB;2024-03-19;2262.74;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A0637AF088;2024-03-19;2262.74;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A0637AF088;2024-03-19;2262.74;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A0637AF088;2024-03-19;2262.74;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A0637B557A;2024-03-19;2262.74;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A0637B557A;2024-03-19;2262.74;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A0637B557A;2024-03-19;2262.74;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A06381872C;2024-03-19;4134.9;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A06381872C;2024-03-19;4134.9;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A06381872C;2024-03-19;4134.9;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A0638B58BB;2024-03-19;111909.42;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A0638B58BB;2024-03-19;111909.42;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A0638B58BB;2024-03-19;111909.42;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A063A86876;2024-03-19;6127.48;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A063A86876;2024-03-19;6127.48;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A063A86876;2024-03-19;6127.48;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A063CE8FD7;2024-03-19;3950.37;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A063CE8FD7;2024-03-19;3950.37;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A063CE8FD7;2024-03-19;3950.37;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A064038BA3;2024-03-19;11025.8;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A064038BA3;2024-03-19;11025.8;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A064038BA3;2024-03-19;11025.8;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A06454DD41;2024-03-19;815984.62;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A06454DD41;2024-03-19;815984.62;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A06454DD41;2024-03-19;815984.62;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A0645A55E2;2024-03-19;9709.75;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A0645A55E2;2024-03-19;9709.75;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A0645A55E2;2024-03-19;9709.75;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A0645A7788;2024-03-19;10856.27;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A0645A7788;2024-03-19;10856.27;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A0645A7788;2024-03-19;10856.27;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A064769AE1;2024-03-19;986711.34;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A064769AE1;2024-03-19;986711.34;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A064769AE1;2024-03-19;986711.34;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A06493AA9C;2024-03-19;1781275.79;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A06493AA9C;2024-03-19;1781275.79;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A06493AA9C;2024-03-19;1781275.79;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A064A586A1;2024-03-19;1188228.41;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A064A586A1;2024-03-19;1188228.41;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A064A586A1;2024-03-19;1188228.41;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A064C47F1B;2024-03-19;1542348.33;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A064C47F1B;2024-03-19;1542348.33;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A064C47F1B;2024-03-19;1542348.33;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A064D4F8F9;2024-03-19;5467823.28;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A064D4F8F9;2024-03-19;5467823.28;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A064D4F8F9;2024-03-19;5467823.28;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A06532ADFB;2024-03-19;1435.6;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A06532ADFB;2024-03-19;1435.6;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A06532ADFB;2024-03-19;1435.6;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A065C931F7;2024-03-19;1975.98;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A065C931F7;2024-03-19;1975.98;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A065C931F7;2024-03-19;1975.98;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A065CD8AE5;2024-03-19;2319159.41;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A065CD8AE5;2024-03-19;2319159.41;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A065CD8AE5;2024-03-19;2319159.41;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A065D1091C;2024-03-19;7898.51;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A065D1091C;2024-03-19;7898.51;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A065D1091C;2024-03-19;7898.51;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A065EB113D;2024-03-19;2255.4;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A065EB113D;2024-03-19;2255.4;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A065EB113D;2024-03-19;2255.4;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A066147389;2024-03-19;8645.7;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A066147389;2024-03-19;8645.7;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A066147389;2024-03-19;8645.7;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A066728D7D;2024-03-19;4831.45;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A066728D7D;2024-03-19;4831.45;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A066728D7D;2024-03-19;4831.45;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A066729E50;2024-03-19;4831.45;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A066729E50;2024-03-19;4831.45;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A066729E50;2024-03-19;4831.45;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A06672BFF6;2024-03-19;4831.45;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A06672BFF6;2024-03-19;4831.45;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A06672BFF6;2024-03-19;4831.45;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A06672F347;2024-03-19;7354.25;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A06672F347;2024-03-19;7354.25;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A06672F347;2024-03-19;7354.25;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A0668DF7C5;2024-03-19;2262.74;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A0668DF7C5;2024-03-19;2262.74;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A0668DF7C5;2024-03-19;2262.74;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A066D48B72;2024-03-19;85180.92;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A066D48B72;2024-03-19;85180.92;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A066D48B72;2024-03-19;85180.92;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A066E370B0;2024-03-19;4148.35;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A066E370B0;2024-03-19;4148.35;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A066E370B0;2024-03-19;4148.35;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A06713CE92;2024-03-19;471932.48;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A06713CE92;2024-03-19;471932.48;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A06713CE92;2024-03-19;471932.48;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A0672BCB76;2024-03-19;1150497.63;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A0672BCB76;2024-03-19;1150497.63;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A0672BCB76;2024-03-19;1150497.63;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A0673F803F;2024-03-19;641138.18;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A0673F803F;2024-03-19;641138.18;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A0673F803F;2024-03-19;641138.18;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
